sensor_name,sensor_kind,t_monotonic,t_wall,raw_value,value,units,status,message,filtered_value,sequence,source
CC-PT,pressure,378079.8962638,1779343247.8770115,2300041,217.73285779152607,psi,OK,,,,simulated
FI-PT,pressure,378079.8963359,1779343247.8770826,2883301,304.64538093154204,psi,OK,,,,simulated
thrust,thrust,378079.8963608,1779343247.8771076,2667,158.96560656614156,N,OK,,,,simulated
tank_temp,temperature,378079.8963784,1779343247.877125,181945,21.94203601183333,°C,OK,,,,simulated
CC-PT,pressure,378079.9073186,1779343247.888067,2287264,215.82893619882304,psi,OK,,,,simulated
FI-PT,pressure,378079.9075151,1779343247.8882618,2880810,304.2741929619542,psi,OK,,,,simulated
thrust,thrust,378079.9075408,1779343247.8882875,2495,148.71360644264087,N,OK,,,,simulated
tank_temp,temperature,378079.9075913,1779343247.888338,182043,22.093756943893595,°C,OK,,,,simulated
CC-PT,pressure,378079.9179262,1779343247.8986728,2300991,217.87441883974302,psi,OK,,,,simulated
FI-PT,pressure,378079.9179732,1779343247.8987198,2864829,301.8928381076858,psi,OK,,,,simulated
thrust,thrust,378079.9179948,1779343247.8987417,2445,145.73337384859997,N,OK,,,,simulated
tank_temp,temperature,378079.9180176,1779343247.8987644,181951,21.951325048490084,°C,OK,,,,simulated
CC-PT,pressure,378079.9283991,1779343247.909147,2300780,217.84297738587588,psi,OK,,,,simulated
FI-PT,pressure,378079.9284926,1779343247.9092393,2882814,304.5728122678771,psi,OK,,,,simulated
thrust,thrust,378079.9285075,1779343247.909254,2307,137.5079318890471,N,OK,,,,simulated
tank_temp,temperature,378079.9285238,1779343247.9092705,181987,22.007059268430588,°C,OK,,,,simulated
CC-PT,pressure,378079.938377,1779343247.9191236,2294368,216.88751481622637,psi,OK,,,,simulated
FI-PT,pressure,378079.9384317,1779343247.9191785,2873144,303.13186980865834,psi,OK,,,,simulated
thrust,thrust,378079.9384419,1779343247.9191885,2209,131.66667600472692,N,OK,,,,simulated
tank_temp,temperature,378079.9384528,1779343247.9191995,182000,22.027185514520212,°C,OK,,,,simulated
CC-PT,pressure,378079.9488467,1779343247.929595,2298660,217.52707273090755,psi,OK,,,,simulated
FI-PT,pressure,378079.9491956,1779343247.9299428,2879996,304.15289749537675,psi,OK,,,,simulated
thrust,thrust,378079.9492987,1779343247.9300454,2247,133.931652776198,N,OK,,,,simulated
tank_temp,temperature,378079.9493231,1779343247.93007,181976,21.99002936789321,°C,OK,,,,simulated
CC-PT,pressure,378079.9597111,1779343247.9404585,2285031,215.49619322969838,psi,OK,,,,simulated
FI-PT,pressure,378079.9597865,1779343247.940533,2872620,303.05378771469447,psi,OK,,,,simulated
thrust,thrust,378079.9598122,1779343247.9405591,2173,129.52090853701748,N,OK,,,,simulated
tank_temp,temperature,378079.9598317,1779343247.9405782,181899,21.870820064131575,°C,OK,,,,simulated
CC-PT,pressure,378079.9699291,1779343247.9506767,2288666,216.0378505036653,psi,OK,,,,simulated
FI-PT,pressure,378079.9700167,1779343247.9507632,2891147,305.8145261781843,psi,OK,,,,simulated
thrust,thrust,378079.9700299,1779343247.9507766,2031,121.05704796994132,N,OK,,,,simulated
tank_temp,temperature,378079.970045,1779343247.9507916,181939,21.93274697517658,°C,OK,,,,simulated
CC-PT,pressure,378079.9803552,1779343247.9611037,2291131,216.40516417088085,psi,OK,,,,simulated
FI-PT,pressure,378079.9804587,1779343247.9612055,2868460,302.43389933513396,psi,OK,,,,simulated
thrust,thrust,378079.9804781,1779343247.9612248,1885,112.3547687953419,N,OK,,,,simulated
tank_temp,temperature,378079.9804999,1779343247.9612467,182081,22.15258750938635,°C,OK,,,,simulated
CC-PT,pressure,378079.9911141,1779343247.9718626,2303299,218.21833768109533,psi,OK,,,,simulated
FI-PT,pressure,378079.9912073,1779343247.9719539,2877623,303.7992928980938,psi,OK,,,,simulated
thrust,thrust,378079.9912226,1779343247.9719694,1879,111.99714088405699,N,OK,,,,simulated
tank_temp,temperature,378079.9912397,1779343247.9719865,181941,21.935843320728832,°C,OK,,,,simulated
CC-PT,pressure,378080.0016018,1779343247.9823499,2297309,217.32575801918009,psi,OK,,,,simulated
FI-PT,pressure,378080.0017066,1779343247.9824536,2889439,305.5600143146532,psi,OK,,,,simulated
thrust,thrust,378080.0017265,1779343247.9824731,1757,104.7253733545972,N,OK,,,,simulated
tank_temp,temperature,378080.001748,1779343247.9824948,182111,22.199032692670105,°C,OK,,,,simulated
CC-PT,pressure,378080.0120495,1779343247.9927974,2305798,218.59071774372075,psi,OK,,,,simulated
FI-PT,pressure,378080.0123164,1779343247.9930654,2892593,306.02999699473344,psi,OK,,,,simulated
thrust,thrust,378080.0123503,1779343247.993097,1657,98.7649081665154,N,OK,,,,simulated
tank_temp,temperature,378080.0124105,1779343247.9931574,181978,21.993125713445462,°C,OK,,,,simulated
CC-PT,pressure,378080.0243024,1779343248.0050507,2315085,219.9745887487637,psi,OK,,,,simulated
FI-PT,pressure,378080.0245224,1779343248.0052702,2879904,304.13918842544416,psi,OK,,,,simulated
thrust,thrust,378080.0245895,1779343248.0053368,1477,88.03607082796816,N,OK,,,,simulated
tank_temp,temperature,378080.0247712,1779343248.0055192,181960,21.96525860347521,°C,OK,,,,simulated
CC-PT,pressure,378080.0358634,1779343248.0166113,2295670,217.08152795809843,psi,OK,,,,simulated
FI-PT,pressure,378080.0359869,1779343248.0167336,2882498,304.52572459289127,psi,OK,,,,simulated
thrust,thrust,378080.0366019,1779343248.0173504,1427,85.05583823392726,N,OK,,,,simulated
tank_temp,temperature,378080.0368015,1779343248.0175498,182044,22.09530511666972,°C,OK,,,,simulated
CC-PT,pressure,378080.0470884,1779343248.0278366,2326231,221.6354723734227,psi,OK,,,,simulated
FI-PT,pressure,378080.0472067,1779343248.0279534,2893346,306.14220275189905,psi,OK,,,,simulated
thrust,thrust,378080.0472308,1779343248.0279775,1339,79.81062886841528,N,OK,,,,simulated
tank_temp,temperature,378080.0472536,1779343248.0280006,181952,21.952873221266206,°C,OK,,,,simulated
CC-PT,pressure,378080.0580298,1779343248.0387783,2296086,217.14351679605448,psi,OK,,,,simulated
FI-PT,pressure,378080.0583466,1779343248.0390942,2905402,307.93868695958696,psi,OK,,,,simulated
thrust,thrust,378080.0588116,1779343248.0395596,1223,72.89648925024039,N,OK,,,,simulated
tank_temp,temperature,378080.0589081,1779343248.0396554,181848,21.79186325254919,°C,OK,,,,simulated
CC-PT,pressure,378080.06825,1779343248.0489984,2283027,215.19757392377548,psi,OK,,,,simulated
FI-PT,pressure,378080.0683653,1779343248.049112,2881146,304.3242608695341,psi,OK,,,,simulated
thrust,thrust,378080.0683876,1779343248.0491343,1095,65.26709380949569,N,OK,,,,simulated
tank_temp,temperature,378080.068409,1779343248.049156,181918,21.900235346877952,°C,OK,,,,simulated
CC-PT,pressure,378080.0793915,1779343248.06014,2310912,219.35276321801706,psi,OK,,,,simulated
FI-PT,pressure,378080.080056,1779343248.0608032,2893050,306.09809530950724,psi,OK,,,,simulated
thrust,thrust,378080.0800837,1779343248.06083,985,58.71058210260571,N,OK,,,,simulated
tank_temp,temperature,378080.0801002,1779343248.060847,181919,21.901783519654078,°C,OK,,,,simulated
CC-PT,pressure,378080.0906061,1779343248.0713542,2309659,219.16605164600034,psi,OK,,,,simulated
FI-PT,pressure,378080.0907019,1779343248.0714486,2891846,305.918685307346,psi,OK,,,,simulated
thrust,thrust,378080.0907198,1779343248.0714664,835,49.769884320483015,N,OK,,,,simulated
tank_temp,temperature,378080.0907375,1779343248.071484,182082,22.154135682162476,°C,OK,,,,simulated
CC-PT,pressure,378080.100969,1779343248.081717,2300864,217.85549436277086,psi,OK,,,,simulated
FI-PT,pressure,378080.1010805,1779343248.0818272,2883524,304.67861052496556,psi,OK,,,,simulated
thrust,thrust,378080.1011225,1779343248.0818696,781,46.551233118918844,N,OK,,,,simulated
tank_temp,temperature,378080.1011492,1779343248.0818963,181933,21.923457938519828,°C,OK,,,,simulated
CC-PT,pressure,378080.1117928,1779343248.092541,2310866,219.34590868305077,psi,OK,,,,simulated
FI-PT,pressure,378080.1119034,1779343248.09265,2901681,307.3842146854657,psi,OK,,,,simulated
thrust,thrust,378080.1119223,1779343248.092669,669,39.87551210826723,N,OK,,,,simulated
tank_temp,temperature,378080.1119389,1779343248.0926855,182084,22.157232027714727,°C,OK,,,,simulated
CC-PT,pressure,378080.1228383,1779343248.1035862,2321093,220.86985062001358,psi,OK,,,,simulated
FI-PT,pressure,378080.1229695,1779343248.1037164,2901134,307.30270532401863,psi,OK,,,,simulated
thrust,thrust,378080.1229955,1779343248.1037421,563,33.557419008900524,N,OK,,,,simulated
tank_temp,temperature,378080.1230205,1779343248.1037674,181820,21.748514414817688,°C,OK,,,,simulated
CC-PT,pressure,378080.1348232,1779343248.115571,2297973,217.42470174130224,psi,OK,,,,simulated
FI-PT,pressure,378080.1349044,1779343248.1156511,2890111,305.66015012981296,psi,OK,,,,simulated
thrust,thrust,378080.1349184,1779343248.1156652,459,27.358535213295454,N,OK,,,,simulated
tank_temp,temperature,378080.134932,1779343248.1156788,181961,21.96680677625133,°C,OK,,,,simulated
CC-PT,pressure,378080.1459019,1779343248.1266508,2314018,219.8155933398716,psi,OK,,,,simulated
FI-PT,pressure,378080.1460356,1779343248.1267827,2881061,304.31159488100946,psi,OK,,,,simulated
thrust,thrust,378080.1460635,1779343248.12681,259,15.437604837131857,N,OK,,,,simulated
tank_temp,temperature,378080.1460874,1779343248.1268342,182071,22.1371057816251,°C,OK,,,,simulated
CC-PT,pressure,378080.1571105,1779343248.1378586,2319374,220.61369962855576,psi,OK,,,,simulated
FI-PT,pressure,378080.1572641,1779343248.138011,2899254,307.02256346017873,psi,OK,,,,simulated
thrust,thrust,378080.1572925,1779343248.1380394,235,14.007093191992226,N,OK,,,,simulated
tank_temp,temperature,378080.1574198,1779343248.1381679,181932,21.921909765743703,°C,OK,,,,simulated
CC-PT,pressure,378080.1677396,1779343248.1484876,2312637,219.6098082792531,psi,OK,,,,simulated
FI-PT,pressure,378080.1678628,1779343248.1486096,2892469,306.0115195526504,psi,OK,,,,simulated
thrust,thrust,378080.1678884,1779343248.1486351,89,5.3048140173928005,N,OK,,,,simulated
tank_temp,temperature,378080.1679143,1779343248.148661,182004,22.033378205624714,°C,OK,,,,simulated
CC-PT,pressure,378080.1783031,1779343248.1590521,2299895,217.71110209358957,psi,OK,,,,simulated
FI-PT,pressure,378080.1784099,1779343248.1591566,2903868,307.710103119624,psi,OK,,,,simulated
thrust,thrust,378080.1784258,1779343248.1591725,-15,0.8940697782122697,N,OK,,,,simulated
tank_temp,temperature,378080.1784413,1779343248.159188,182016,22.051956278938217,°C,OK,,,,simulated
CC-PT,pressure,378080.1885853,1779343248.1693335,2314880,219.94404136467477,psi,OK,,,,simulated
FI-PT,pressure,378080.1887041,1779343248.169451,2870637,302.75829765299534,psi,OK,,,,simulated
thrust,thrust,378080.1887297,1779343248.1694765,-81,4.827976802346257,N,OK,,,,simulated
tank_temp,temperature,378080.1887759,1779343248.1695228,182019,22.05660079726659,°C,OK,,,,simulated
CC-PT,pressure,378080.1987588,1779343248.179507,2298660,217.52707273090755,psi,OK,,,,simulated
FI-PT,pressure,378080.1988887,1779343248.1796355,2885383,304.9556231445817,psi,OK,,,,simulated
thrust,thrust,378080.1989148,1779343248.1796615,-239,14.245511799515498,N,OK,,,,simulated
tank_temp,temperature,378080.1989414,1779343248.1796885,181924,21.909524383534702,°C,OK,,,,simulated
CC-PT,pressure,378080.209249,1779343248.1899984,2308772,219.03387833045463,psi,OK,,,,simulated
FI-PT,pressure,378080.2094011,1779343248.190148,2884063,304.758927793375,psi,OK,,,,simulated
thrust,thrust,378080.2094302,1779343248.190177,-353,21.040442113928748,N,OK,,,,simulated
tank_temp,temperature,378080.2094625,1779343248.1902096,181979,21.994673886221587,°C,OK,,,,simulated
CC-PT,pressure,378080.2197218,1779343248.2004693,2292388,216.59247178941632,psi,OK,,,,simulated
FI-PT,pressure,378080.2198139,1779343248.2005606,2897976,306.8321265974195,psi,OK,,,,simulated
thrust,thrust,378080.2198367,1779343248.2005835,-401,23.90146540420801,N,OK,,,,simulated
tank_temp,temperature,378080.2198576,1779343248.2006044,182031,22.075178870580093,°C,OK,,,,simulated
CC-PT,pressure,378080.2298336,1779343248.2105815,2325464,221.52118045344122,psi,OK,,,,simulated
FI-PT,pressure,378080.2299362,1779343248.2106829,2894640,306.3350238007335,psi,OK,,,,simulated
thrust,thrust,378080.2299933,1779343248.2107406,-605,36.06081438789488,N,OK,,,,simulated
tank_temp,temperature,378080.230018,1779343248.210765,181978,21.993125713445462,°C,OK,,,,simulated
CC-PT,pressure,378080.2402775,1779343248.2210255,2321642,220.95165800472,psi,OK,,,,simulated
FI-PT,pressure,378080.2403872,1779343248.2211337,2893388,306.14846124034653,psi,OK,,,,simulated
thrust,thrust,378080.2404258,1779343248.2211733,-617,36.776070210464695,N,OK,,,,simulated
tank_temp,temperature,378080.240476,1779343248.2212229,181981,21.997770231773835,°C,OK,,,,simulated
CC-PT,pressure,378080.2508733,1779343248.2316213,2293435,216.74848696571436,psi,OK,,,,simulated
FI-PT,pressure,378080.2509971,1779343248.231744,2902098,307.4463525350514,psi,OK,,,,simulated
thrust,thrust,378080.2510245,1779343248.2317715,-751,44.763093562494305,N,OK,,,,simulated
tank_temp,temperature,378080.2510498,1779343248.2317965,181954,21.955969566818457,°C,OK,,,,simulated
CC-PT,pressure,378080.2617002,1779343248.242448,2318083,220.42132561461042,psi,OK,,,,simulated
FI-PT,pressure,378080.2617854,1779343248.242532,2884066,304.7593748282641,psi,OK,,,,simulated
thrust,thrust,378080.2618002,1779343248.2425468,-933,55.61114020480318,N,OK,,,,simulated
tank_temp,temperature,378080.2618142,1779343248.242561,181957,21.960614085146833,°C,OK,,,,simulated
CC-PT,pressure,378080.2721336,1779343248.2528818,2318339,220.45947259181415,psi,OK,,,,simulated
FI-PT,pressure,378080.2722471,1779343248.2529938,2886651,305.1445698910439,psi,OK,,,,simulated
thrust,thrust,378080.2722672,1779343248.253014,-993,59.18741931765226,N,OK,,,,simulated
tank_temp,temperature,378080.2722852,1779343248.253032,181916,21.8971390013257,°C,OK,,,,simulated
CC-PT,pressure,378080.282756,1779343248.2635038,2319551,220.64007468701303,psi,OK,,,,simulated
FI-PT,pressure,378080.2828793,1779343248.263626,2891759,305.90572129556193,psi,OK,,,,simulated
thrust,thrust,378080.282905,1779343248.2636518,-1037,61.81002400040825,N,OK,,,,simulated
tank_temp,temperature,378080.2829298,1779343248.2636764,181994,22.017896477863463,°C,OK,,,,simulated
CC-PT,pressure,378080.2932065,1779343248.2739544,2299077,217.5892105804933,psi,OK,,,,simulated
FI-PT,pressure,378080.2932742,1779343248.274021,2901112,307.2994270681652,psi,OK,,,,simulated
thrust,thrust,378080.2932872,1779343248.274034,-1213,72.30044273143221,N,OK,,,,simulated
tank_temp,temperature,378080.2933002,1779343248.2740467,181981,21.997770231773835,°C,OK,,,,simulated
CC-PT,pressure,378080.3040492,1779343248.2847972,2310499,219.29122141495012,psi,OK,,,,simulated
FI-PT,pressure,378080.3042488,1779343248.2849965,2875725,303.51646882491934,psi,OK,,,,simulated
thrust,thrust,378080.3042928,1779343248.2850394,-1349,80.40667538722346,N,OK,,,,simulated
tank_temp,temperature,378080.3044172,1779343248.2851655,181905,21.880109100788324,°C,OK,,,,simulated
CC-PT,pressure,378080.314627,1779343248.2953758,2305720,218.57909483660399,psi,OK,,,,simulated
FI-PT,pressure,378080.3147861,1779343248.295533,2905963,308.02228248384984,psi,OK,,,,simulated
thrust,thrust,378080.3148187,1779343248.2955658,-1463,87.20160570163671,N,OK,,,,simulated
tank_temp,temperature,378080.314852,1779343248.2955987,181878,21.838308435832946,°C,OK,,,,simulated
CC-PT,pressure,378080.3252222,1779343248.3059702,2326939,221.74097260725173,psi,OK,,,,simulated
FI-PT,pressure,378080.3253206,1779343248.3060672,2886245,305.08407116938486,psi,OK,,,,simulated
thrust,thrust,378080.325368,1779343248.3061159,-1465,87.32081500539834,N,OK,,,,simulated
tank_temp,temperature,378080.3254118,1779343248.3061583,181998,22.024089168967965,°C,OK,,,,simulated
CC-PT,pressure,378080.3355712,1779343248.31632,2322646,221.10126568094086,psi,OK,,,,simulated
FI-PT,pressure,378080.335747,1779343248.3164937,2898921,306.972942587488,psi,OK,,,,simulated
thrust,thrust,378080.3357803,1779343248.3165271,-1639,97.69202443266067,N,OK,,,,simulated
tank_temp,temperature,378080.3358151,1779343248.316562,182000,22.027185514520212,°C,OK,,,,simulated
CC-PT,pressure,378080.3459634,1779343248.326712,2310764,219.33070949682116,psi,OK,,,,simulated
FI-PT,pressure,378080.3461294,1779343248.3268762,2907704,308.28171173116107,psi,OK,,,,simulated
thrust,thrust,378080.3461802,1779343248.3269277,-1721,102.57960588688775,N,OK,,,,simulated
tank_temp,temperature,378080.3462526,1779343248.3269997,182029,22.07208252502784,°C,OK,,,,simulated
CC-PT,pressure,378080.3564739,1779343248.3372219,2323451,221.221220042851,psi,OK,,,,simulated
FI-PT,pressure,378080.3566168,1779343248.3373642,2903249,307.6178649208385,psi,OK,,,,simulated
thrust,thrust,378080.3566795,1779343248.3374267,-1807,107.7056059486381,N,OK,,,,simulated
tank_temp,temperature,378080.3567196,1779343248.3374667,181987,22.007059268430588,°C,OK,,,,simulated
CC-PT,pressure,378080.3670747,1779343248.3478236,2318824,220.53174323221964,psi,OK,,,,simulated
FI-PT,pressure,378080.3672045,1779343248.3479512,2909456,308.54278010639905,psi,OK,,,,simulated
thrust,thrust,378080.3672308,1779343248.3479774,-1913,114.0236990480048,N,OK,,,,simulated
tank_temp,temperature,378080.3672586,1779343248.3480053,182026,22.06743800669947,°C,OK,,,,simulated
CC-PT,pressure,378080.3772985,1779343248.3580468,2320657,220.8048815494635,psi,OK,,,,simulated
FI-PT,pressure,378080.377486,1779343248.3582327,2896592,306.6258945019119,psi,OK,,,,simulated
thrust,thrust,378080.3775129,1779343248.3582597,-1977,117.83839676837715,N,OK,,,,simulated
tank_temp,temperature,378080.3775399,1779343248.3582866,182020,22.058148970042716,°C,OK,,,,simulated
CC-PT,pressure,378080.3877699,1779343248.3685176,2315615,220.05356491250578,psi,OK,,,,simulated
FI-PT,pressure,378080.387884,1779343248.3686316,2890083,305.6559778041813,psi,OK,,,,simulated
thrust,thrust,378080.3879332,1779343248.36868,-2105,125.46779220912185,N,OK,,,,simulated
tank_temp,temperature,378080.3879649,1779343248.368712,181821,21.750062587593813,°C,OK,,,,simulated
CC-PT,pressure,378080.3983855,1779343248.3791347,2311030,219.3703465903219,psi,OK,,,,simulated
FI-PT,pressure,378080.398613,1779343248.37936,2907758,308.289758359165,psi,OK,,,,simulated
thrust,thrust,378080.398643,1779343248.3793902,-2211,131.78588530848856,N,OK,,,,simulated
tank_temp,temperature,378080.3986721,1779343248.3794196,182076,22.144846645505726,°C,OK,,,,simulated
